15.362291495737216,10.198039027185569,2.0007303268455945,2.0006924009208644,2.0006573541672985,2.000624902374256,2.0007303268455945,2.0006924009208644,2.0006573541672985,2.000624902374256,
10.198039027185569,15.362291495737216,8.246388411950997,3.6059353964127663,2.0006573541672985,2.000624902374256,8.246388411950997,3.6059353964127663,2.0006573541672985,2.000624902374256,
2.0012751037317,5.385638498898373,9.222222222222221,10.00199980003999,7.812365701325026,7.213028336127468,5.389747926948846,3.6110940170535577,2.0082474576704112,2.0069324297987157,
2.0011887073857806,2.0011887073857806,6.329494450586082,9.222222222222221,11.663618649458668,10.818181818181818,2.0155644370746373,2.0123078084749815,2.009975124224178,2.0082474576704112,
2.000976324197765,2.000976324197765,6.013318551349163,6.333333333333334,7.815473923765674,8.488963423174823,2.039607805437114,2.0275875100994063,2.0203050891044216,2.0155644370746373,
2.000918062935658,2.000918062935658,6.020797289396148,6.013318551349163,6.009252125773315,6.006798869036754,2.0615528128088303,2.039607805437114,2.0275875100994063,2.0203050891044216,
2.0008648649052883,2.0008648649052883,6.036923425424944,6.020797289396148,6.013318551349163,6.091888960832355,2.1081851067789197,2.0615528128088303,2.039607805437114,2.0275875100994063,
2.0008161600013254,2.0008161600013254,6.082762530298219,6.036923425424944,6.020797289396148,6.095900261651268,2.23606797749979,2.1081851067789197,2.0615528128088303,2.039607805437114,
2.000771456152123,2.000771456152123,6.6332495807108,7.280109889280518,7.241853660800143,6.726812023536855,2.8284271247461903,2.23606797749979,2.1081851067789197,2.0615528128088303,
2.0007303268455945,2.0007303268455945,11.832159566199232,9.433981132056603,10.862780491200215,10.022197585581939,10.198039027185569,2.8284271247461903,2.23606797749979,2.1081851067789197,
2.000624902374256,4.472415454762673,6.3595946761129705,6.782329983125268,8.717797887081348,13.114877048604,2.9059326290271157,2.23606797749979,2.8284271247461903,10.198039027185569,
2.0012751037317,5.385638498898373,5.389747926948846,3.6110940170535577,2.0082474576704112,2.0069324297987157,9.222222222222221,10.00199980003999,7.812365701325026,7.213028336127468,
2.0011887073857806,2.0011887073857806,2.0155644370746373,2.0123078084749815,2.009975124224178,2.0082474576704112,6.329494450586082,9.222222222222221,11.663618649458668,10.818181818181818,
2.000976324197765,2.000976324197765,2.039607805437114,2.0275875100994063,2.0203050891044216,2.0155644370746373,6.013318551349163,6.333333333333334,7.815473923765674,8.488963423174823,
2.000918062935658,2.000918062935658,2.0615528128088303,2.039607805437114,2.0275875100994063,2.0203050891044216,6.020797289396148,6.013318551349163,6.009252125773315,6.006798869036754,
2.0008648649052883,2.0008648649052883,2.1081851067789197,2.0615528128088303,2.039607805437114,2.0275875100994063,6.036923425424944,6.020797289396148,6.013318551349163,6.091888960832355,
2.0008161600013254,2.0008161600013254,2.23606797749979,2.1081851067789197,2.0615528128088303,2.039607805437114,6.082762530298219,6.036923425424944,6.020797289396148,6.095900261651268,
2.000771456152123,2.000771456152123,2.8284271247461903,2.23606797749979,2.1081851067789197,2.0615528128088303,6.6332495807108,7.280109889280518,7.241853660800143,6.726812023536855,
2.0007303268455945,2.0007303268455945,10.198039027185569,2.8284271247461903,2.23606797749979,2.1081851067789197,11.832159566199232,9.433981132056603,10.862780491200215,10.022197585581939,
2.000624902374256,4.472415454762673,2.9059326290271157,2.23606797749979,2.8284271247461903,10.198039027185569,6.3595946761129705,6.782329983125268,8.717797887081348,13.114877048604,
